summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
220203558,0317500,2012-06-28 08:06:00,,EMPLOYEE IS ASPHYXIATED BETWEEN THE AERIAL LIFT AND THE CEIL,"ASPHYXIATED,NECK,CAUGHT BETWEEN,AERIAL LIFT",D,1,,,B,,X,,,2017-02-24 01:00:54.645861
220359566,0316100,2012-06-15 02:06:00,,EMPLOYEE RECEIVES FACIAL BURN WHEN A GAS LINE IGNITES,"BURN,HEAT,FACE,GAS,FLAMMABLE VAPORS",,,,,,,,,,2017-02-24 01:00:54.645861
220227953,0627510,2012-07-16 01:07:00,,EMPLOYEE KILLED BY ENGULFMENT OF 450 BUSHELS OF WHEAT.,"ACCESS/EGRESS,TRUCK,AGRICULTURE,ASPHYXIATED",,,,,,,X,,,2017-02-24 01:00:54.645861
220738793,0653510,2015-02-09 04:02:00,,EMPLOYEE IS STRUCK BY AND KILLED BY FALLING TUBING,"PIPE,STRUCK BY,HEAD,OIL RIG",,,,,,,X,,,2017-02-24 01:00:54.645861
220192355,0336000,2012-06-11 09:06:00,,EMPLOYEE IS SCALDED BY HOT GREASE DURING FILTERING.,"BURN,HOT COOKING OIL",,,,,,,,,,2017-02-24 01:00:54.645861
220258354,0627100,2012-08-14 08:08:00,,EMPLOYEE CUTTING I-BEAM IS STRUCK AND KILLED BY COLLAPSING A,"STRUCTURAL COLLAPSE,NECK,HEAD,FALLING OBJECT,CUTTING AND BURNING,TORCH,UNSTABLE LOAD,BEAM,CONSTRUCTION,COLLAPSE,STRUCK BY",Q,,15,,B,,X,,,2017-02-24 01:00:54.645861
220253751,0627510,2012-05-31 11:05:00,,OIL RIG EMPLOYEE STRUCK AND KILLED BY FALLING BLOCK,"STRUCK BY,OIL WELL DRILLING,SPINE,BACK,HEAD,BLOCKS",,,,,,,X,,,2017-02-24 01:00:54.645861
220741094,0418600,2015-02-20 06:02:00,,EMPLOYEE DIES FROM SEVERE BURNS FROM A FIRE,"BURN,DRUM,FIRE BRIGADE/DEPARTMENT,FIRE",,,,,,,X,,,2017-02-24 01:00:54.645861
220203160,0317700,2012-06-25 12:06:00,,EMPLOYEE IS KILLED WHEN STRUCK BY LID FROM EXPLODING DRUM,"PROPANE TORCH,DRUM,METHYL ALCOHOL,FLYING OBJECT,EXPLOSION,STRUCK BY,STEEL,TORCH",,,,,,,X,,,2017-02-24 01:00:54.645861
220228555,0627510,2012-07-16 09:07:00,,EMPLOYEE KILLED IN MOTOR VEHICLE ACCIDENT CAUSED BY A BLOWN ,"STRUCK BY,HEAD,ROLL-OVER,MOTOR VEHICLE,BLOWOUT--TIRE",,,,,,,X,,,2017-02-24 01:00:54.645861
220254957,0830300,2012-07-05 11:07:00,,EMPLOYEE INJURED IN RAILYARD ACCIDENT,"PELVIS,CAUGHT IN,STRUCK BY,RAILROAD",,,,,,,,,,2017-02-24 01:00:54.645861
220787964,0112000,2015-01-21 10:01:00,,AN EMPLOYEE RECEIVES ELECTRIC SHOCK AND FALLS FROM LADDER WH,"FALL,ELECTRIC SHOCK,POWER LINES,LADDER",B,2,18,A,B,,X,,,2017-02-24 01:00:54.645861
220707632,0936400,2015-02-02 09:02:00,,EMPLOYEE'S FINGER IS AMPUTATED AT THE FIRST JOINT.,"CAUGHT IN,AMPUTATION,MOTOR VEHICLE,GOLF CART,FINGER,BELT,CRUSHING",,,,,,,,,,2017-02-24 01:00:54.645861
220738926,0625700,2015-01-27 03:01:00,,EMPLOYEE IS STRUCK BY FALLING PIPE WRENCH AND IS KILLED.,"PIPE WRENCH,STRUCK BY,OIL WELL DRILLING/SERVICING,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220361968,0627510,2012-06-18 12:06:00,,EMPLOYEE IS INJURED IN A FIRE AND EXPLOSION AT A SALT WATER ,"RIB,IGNITION SYSTEM,LACERATION,LADDER,EXPLOSION,ELBOW,FIRE,FRACTURE,FALL,SPARK",,,,,,,,,,2017-02-24 01:00:54.645861
220745491,0522500,2015-01-30 02:01:00,,EMPLOYEE FALLS FROM ELEVATION,"FALL,FALL PROTECTION,HEAD",C,1,20,B,A,,X,,,2017-02-24 01:00:54.645861
220766653,0523400,2015-05-07 11:05:00,,EMPLOYEE DIES FROM INJURIES WHEN STRUCK BY A VEHICLE,"STRUCK BY,HEAD,MOTOR VEHICLE,TORSO",,,,,,,X,,,2017-02-24 01:00:54.645861
220703227,0950615,2015-01-10 10:01:00,,EMPLOYEE IS FOUND DEAD OF UNKNOWN CAUSES ON FLOOR WITH BLOOD,"HEAD,NECK",,,,,,,X,,,2017-02-24 01:00:54.645861
220908651,0950635,2016-11-16 01:11:00,,EMPLOYEE IS STRUCK AND KILLED BY A FORKLIFT,"STRUCK BY,POWERED INDUSTRIAL VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220103725,0213600,2012-03-13 10:03:00,,EMPLOYEE ELECTROCUTED WHILE CHANGING FLUORESCENT LIGHTING BA,"ELECTRICAL,LIGHTING FIXTURE,ELECTRIC SHOCK,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220288153,0625400,2012-07-02 10:07:00,,EMPLOYEES ELECTROCUTED DURING TREE TRIMMING OPERATIONS,"TREE TRIMMING,ELECTROCUTED,LADDER",,,,,,,X,,,2017-02-24 01:00:54.645861
220767719,0521100,2015-05-14 04:05:00,,EMPLOYEE IS KILLED WHEN STRUCK BY AN OVERHEAD DOOR,"CRUSHING,STRUCK BY,FALLING OBJECT",,,,,,,X,,,2017-02-24 01:00:54.645861
220896104,0625700,2016-10-17 12:10:00,,EMPLOYEE DIES FROM CARDIAC ARREST,"UNCONSCIOUSNESS,CARDIAC ARREST",,,,,,,X,,,2017-02-24 01:00:54.645861
220254551,0213900,2012-08-03 10:08:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH AN ENERGIZED CONDUCTOR,"POWER LINE WORKER,ELECTRIC SHOCK,OVERHEAD POWER LINE,LOST BALANCE,POWER LINES,ELECTROCUTED,ELEC UTILITY WORK,UNEVEN GROUND,WATER,ELECTRICAL,E PTD,UTILITY POLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220205553,0830300,2012-04-16 04:04:00,,EMPLOYEE IS STRUCK BY SUSPENDED LOAD AND FRACTURES SKULL AND,"SUSPENDED LOAD,SKULL,FACE,HEAD,FRACTURE,TANK,STRUCK BY",,,,,,,,,,2017-02-24 01:00:54.645861
220184956,0627510,2012-02-21 11:02:00,,EMPLOYEE IS INJURED IN FALL FROM SCAFFOLD,"CONTUSION,GARBAGE TRUCK,HEAD,FALL,SCAFFOLD",F,,,,B,,,,,2017-02-24 01:00:54.645861
220700587,0418300,2015-01-20 04:01:00,,FLAGGER AT HIGHWAY WORK ZONE IS STRUCK AND KILLED BY MOTOR V,"STRUCK BY,MOTOR VEHICLE,HIGHWAY SHOULDER,CONSTRUCTION,CRUSHED,FLAGGER,HIGHWAY,HEAD,TRAFFIC CONTROL",C,0,0,E,A,,X,,,2017-02-24 01:00:54.645861
220277958,0523400,2012-07-29 06:07:00,,EMPLOYEE SUFFERS ASTHMA ATTACK AND DIES WHILE CLEANING DISHE,ASPHYXIATED,,,,,,,X,,,2017-02-24 01:00:54.645861
220774939,0213600,2015-06-06 09:06:00,,EMPLOYEE IS STRUCK BY A ROCK KICKED OUT BY PASSING LAWN MOWE,"STRUCK BY,ROCK,LAWN MOWER,MACHINE GUARDING,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220206957,0522000,2012-06-28 01:06:00,,EMPLOYEE RECEIVES ELECTRICAL SHOCK WHILE POSITIONING A POLE ,"BURN,ELECTRIC SHOCK,HAND,FOOT,ELECTRICAL",,,,,,,,,,2017-02-24 01:00:54.645861
220104525,0830500,2012-03-15 12:03:00,,EMPLOYEE IS ENGULFED IN BEAN COLLECTOR AND IS KILLED,"SUFFOCATED,CONVEYOR BELT,ENTANGLED,GUARD",,,,,,,X,,,2017-02-24 01:00:54.645861
220123566,0112300,2012-04-03 02:04:00,,EMPLOYEE BURNS HAND WHILE OPERATING HEAT PRESS MACHINE,"ROLLER--MACH/PART,BURN,MACHINE GUARDING,HAND",,,,,,,,,,2017-02-24 01:00:54.645861
220161756,0627700,2012-05-04 09:05:00,,EMPLOYEE FALLS FROM METAL TABLE AND STRIKES HEAD ON TABLE AN,"CLEANING,ELEVATED WORK PLATFORM,FALL,LOST BALANCE,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220768097,0316400,2015-05-18 02:05:00,,EMPLOYEE IS KILLED WHEN STRUCK BY FALLING TREE,"CRUSHING,LOGGING,HEAD,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220894356,0213100,2016-10-11 02:10:00,,EMPLOYEE IS KILLED IN FALL WHEN PORCH BREAKS OFF HOUSE,"COLLAPSE,FALL PROTECTION,HEAD,ROOF",A,2,25,A,C,,X,,,2017-02-24 01:00:54.645861
220698708,0317900,2015-01-07 11:01:00,,EMPLOYEE IS TRAPPED AND KILLED WHEN CEMENT SILO COLLAPSES,"STRUCTURAL COLLAPSE,CEMENT POWDER,BURIED",,,,,,,X,,,2017-02-24 01:00:54.645861
220184352,0626000,2012-06-05 10:06:00,,EMPLOYEE IS CRUSHED BETWEEN RAIL GONDOLA CAR AND FORKLIFT,"CAUGHT BETWEEN,POWERED INDUSTRIAL VEHICLE,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220732424,0551702,2015-02-05 02:02:00,,EMPLOYEE IS KILLED WHEN RUN OVER BY A FIRE ENGINE TRUCK,"TORSO,FIRE BRIGADE/DEPARTMENT,FIRE TRUCK,RUN OVER,HEAD,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220226153,0728500,2012-07-17 10:07:00,,EMPLOYEE KILLED BY FALLING 10 FEET THROUGH AN UNPROTECTED FL,"FALL,LADDER,FLOOR HOLE",A,2,20,C,A,,X,,,2017-02-24 01:00:54.645861
220109953,0626700,2012-03-27 01:03:00,,EMPLOYEE IS ELECTROCUTED WHILE TRIMMING TREE.,"TREE TRIMMING,TREE,ELECTRIC SHOCK,POWER LINES,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220274559,0419700,2012-08-16 05:08:00,,EMPLOYEE IS CRUSHED AND KILLED WHEN STRUCK BY PALLETIZER,"PELLETIZING PLANT,BROKEN GLASS,CRUSHED,LOCKOUT/TAGOUT",,,,,,,X,,,2017-02-24 01:00:54.645861
220310957,0317300,2012-05-26 11:05:00,,LOGGER IS KILLED WHEN TREE LIMB FALLS.,"SKULL,FALL PROTECTION,LOGGER,HEAD,FALLING OBJECT,TREE,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220700306,0420600,2015-01-20 02:01:00,,EMPLOYEE CRUSHED AND KILLED BY HEAVY WOOD GRINDER/MULCHER DO,"CAUGHT IN,CRUSHING,LOCKOUT/TAGOUT,GRINDER,CHIPPER",,,,,,,X,,,2017-02-24 01:00:54.645861
220747455,0636900,2015-03-02 10:03:00,,EMPLOYEE IS KILLED IN FALLS FROM JET BRIDGE,"BRIDGE,FALL,FLOOR OPENING,AIRCRAFT,HEAD,FALL PROTECTION,ELEVATED WORK PLATFORM",,,,,,,X,,,2017-02-24 01:00:54.645861
220699755,0953210,2015-01-14 09:01:00,,WORKER IS KILLED WHEN RUN OVER BY DUMP TRUCK WHEN BACKING UP,"BACK-UP ALARM,FENCE,RUN OVER,INSTALLING,EXCAVATION,CONSTRUCTION VEHICLE,CONSTRUCTION,DUMP TRUCK,CRUSHED,CHEST",A,1,,E,A,,X,,,2017-02-24 01:00:54.645861
220291959,0216000,2012-07-11 01:07:00,,EMPLOYEE FRACTURES LOWER BACK IN FALL FROM SCISSOR LIFT,"BACK,EQUIPMENT OPERATOR,FRACTURE,FALL",C,2,25,,D,,,,,2017-02-24 01:00:54.645861
220261358,0111100,2012-08-24 10:08:00,,EMPLOYEE IS STRUCK AND KILLED BY A CEMENT TRUCK,"STRUCK BY,TORSO,CRUSHED,RUN OVER,LACERATION,MOTOR VEHICLE,FRACTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220124952,0625500,2012-04-03 12:04:00,,EMPLOYEE IS KILLED IN FALL FROM LADDER,"PAINT,SKULL,LADDER,HEAD,FALL,PAINTER",B,2,20,,C,,X,,,2017-02-24 01:00:54.645861
220847321,0950614,2016-04-15 08:04:00,,EMPLOYEE DIES FROM HEART ATTACK,"UNCONSCIOUSNESS,CARDIOVASC DISEASE,CARDIOVASC SYSTEM,HEART ATTACK,HEART,CARDIAC ARREST",,,,,,,X,,,2017-02-24 01:00:54.645861
220204556,0625400,2012-06-24 01:06:00,,EMPLOYEE SUFFERS HEART ATTACK AT WORK AND DIES,HEART ATTACK,,,,,,,X,,,2017-02-24 01:00:54.645861
220199756,1032300,2012-06-21 05:06:00,,EMPLOYEE IS KILLED IN FALL ON GLACIER DURING A MOUNTAIN RECU,"SLIP,LOST BALANCE,HELICOPTER",,,,,,,X,,,2017-02-24 01:00:54.645861
220210959,0111700,2012-06-13 03:06:00,,EMPLOYEE IS ELECTROCUTED WHILE FEEDING TREE LIMBS INTO CHIPP,"CHIPPER,ELECTROCUTED,HAND,OVERHEAD POWER LINE,FOOT,CRANE,BURN",,,,,,,X,,,2017-02-24 01:00:54.645861
220699490,0626600,2015-01-09 01:01:00,,ROOFER IS KILLED IN FALL,"STRUCK BY,RESIDENTIAL CONSTRUCTION,ROOF,NAIL,INSTALLING,CONSTRUCTION,FACE,FALL PROTECTION,HEAD,FALL,TRUSS",B,4,45,E,A,,,,,2017-02-24 01:00:54.645861
220920771,0522500,2016-12-27 10:12:00,,EMPLOYEE FALLS FROM LADDER AND IS KILLED,"FALL,HEAD,LOST BALANCE,LADDER",B,2,20,A,C,,X,,,2017-02-24 01:00:54.645861
220032643,0521100,2011-07-09 12:07:00,,AN EMPLOYEE IS KILLED WHEN CAUGHT BETWEEN A PICK-UP TRUCK AN,"PICKUP TRUCK,DUMPSTER,STRUCK BY,CRUSHING",C,2,,A,C,,X,,,2017-02-24 01:00:54.645861
220738645,0830600,2015-01-30 04:01:00,,EMPLOYEE KILLED IN FALL WHILE CLIMBING ICY WATER FALL,"SLIP,SLIPPERY SURFACE,WORK SURFACE,FALL PROTECTION,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220329155,0636900,2012-06-01 04:06:00,,EMPLOYEE DIES AS RESULT OF BLOOD CLOT DISLODGING FROM HIS AR,"STRUCK BY,JACK,MATERIAL HANDLING,CARDIOVASC SYSTEM,ARM,BLOOD CLOT",,,,,,,X,,,2017-02-24 01:00:54.645861
220879944,0950411,2016-04-16 05:04:00,,EMPLOYEE IS STUNG BY MULTIPLE BEE AND DIES,ALLERGIC REACTION,,,,,,,X,,,2017-02-24 01:00:54.645861
220770432,0950625,2015-03-25 03:03:00,,EMPLOYEE ELECTROCUTED WHEN POLE TOUCHES ENERGIZED POWER LINE,"VOLTAGE BACKFEED,ELECTRIC SHOCK,POWER LINES",,,,,,,X,,,2017-02-24 01:00:54.645861
220177950,0626300,2012-05-20 07:05:00,,EMPLOYEE BURNED BY ASSAILANT IN A CONVENIENCE STORE ROBBERY,"WORKPLACE VIOLENCE,BURN,FIRE,TORSO",,,,,,,X,,,2017-02-24 01:00:54.645861
220239750,0214200,2012-05-25 01:05:00,,EMPLOYEE DIES AFTER BEING SEVERELY CUT BY FLYING OBJECT,"STRUCK BY,FLYING OBJECT,NECK,LACERATION,CHOCK",,,,,,,X,,,2017-02-24 01:00:54.645861
220192967,0418100,2012-06-13 02:06:00,,EMPLOYEE IS ELECTROCUTED WHILE TAPING WIRES FOR EMERGENCY LI,ELECTROCUTED,H,2,,E,A,,X,,,2017-02-24 01:00:54.645861
220332357,0728900,2012-07-19 10:07:00,,EMPLOYEE IS SHOCKED WHEN TOUCHING AN ELECTRICAL CIRCUIT,"ELECTRIC ARC,ELECTRIC SHOCK,HAND",,,,,,,,,,2017-02-24 01:00:54.645861
220211759,0522000,2012-06-04 03:06:00,,EMPLOYEE'S LEG IS AMPUTATED WHEN GRINDING WHEEL EXPLODES,"AMPUTATED,GRINDING WHEEL,LACERATION,RAILROAD,LEG,MACHINE GUARDING,GRINDER",Q,,,,C,,,,,2017-02-24 01:00:54.645861
220754220,0355123,2015-01-27 11:01:00,,EMPLOYEE CRUSHED FROM COLLAPSE OF TRUCK CAB DURING ROLLOVER.,"CRUSHING,MOTOR VEHICLE,ROLL-OVER",,,,,,,X,,,2017-02-24 01:00:54.645861
220181556,0317000,2012-05-30 09:05:00,,EMPLOYEE ELECTROCUTED WHEN SPLICING ELECTRICAL CONDUCTORS ON,"BURN,ELECTRIC CONDUCTOR,ELECTRICAL,FRACTURE,HEAD,LADDER",C,3,,,B,,X,,,2017-02-24 01:00:54.645861
220197958,0418800,2012-06-14 04:06:00,,EMPLOYEE IS DROWNED WHEN TRACTOR DROVE INTO CANAL,"TRACTOR,WATER,CANAL,DROWN,DROWNING",,,,,,,X,,,2017-02-24 01:00:54.645861
220752711,0216000,2015-03-25 11:03:00,,EMPLOYEE DIES AFTER FALLING FROM AN ELEVATED PLATFORM.,"SLIP,FALL,WALKING SURFACE,ELEVATED WORK PLATFORM,HEAD",,,,,,,X,,,2017-02-24 01:00:54.645861
220196554,0419400,2012-04-26 08:04:00,,EMPLOYEE'S ARM AND SHOULDER ARE INJURED WHEN CAUGHT IN MACHI,"ROLLER--MACH/PART,SHOULDER,AUTOMATIC MACHINE,CLEANING,LACERATION,CAUGHT BY,ARM",,,,,,,,,,2017-02-24 01:00:54.645861
220262950,0626700,2012-08-16 12:08:00,,"EMPLOYEE WAS INSTALLING INSULATION IN RESIDENTIAL ATTIC, REC","STRUCK AGAINST,ELECTRICAL,ELECTRIC SHOCK,INSTALLING,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220108922,0523400,2012-03-06 01:03:00,,EMPLOYEE IS INJURED IN A FORK LIFT ACCIDENT.,"PELVIS,LOST BALANCE,INDUSTRIAL TRUCK,STRUCK AGAINST,BARRIER GUARD,FRACTURE",,,,,,,,,,2017-02-24 01:00:54.645861
220766802,0524700,2015-05-05 11:05:00,,EMPLOYEE CUTS THEIR LEG AND RECEIVES FIVE HUNDRED STITCHES,"GRINDER,GRINDING WHEEL,LACERATION,PORTABLE POWER TOOL,LEG",,,,,,,,,,2017-02-24 01:00:54.645861
220105324,0522300,2012-03-13 02:03:00,,THREE EMPLOYEES SRE HOSPITALIZED FOR CYANOSIS.,"RESPIRATOR,INHALATION,ANILINE,TOLUENE",,,,,,,,,,2017-02-24 01:00:54.645861
220891931,0552652,2016-09-29 11:09:00,,EMPLOYEE IS STRUCK AND KILLED BY FALLING BUSHEL BINS,"STRUCK BY,FALLING OBJECT,MATERIAL HANDLING,PERSONNEL CAGE,POWERED INDUSTRIAL VEHICLE,AGRICULTURE",,,,,,,X,,,2017-02-24 01:00:54.645861
220767529,0522500,2015-05-11 08:05:00,,EMPLOYEE IS KILLED WHEN CRUSHED BY FALLING SAND HOPPER,"STRUCK BY,CRUSHED,POWERED INDUSTRIAL VEHICLE,HOPPER",,,,,,,X,,,2017-02-24 01:00:54.645861
220032155,0830300,2011-05-09 10:05:00,,EMPLOYEE IS ELECTROCUTED WHEN METAL STAIR TREAD PUNCTURED 48,"ELECTRIC SHOCK,ELECTRICAL WORK,ELECTROCUTED",,,,,,,X,,,2017-02-24 01:00:54.645861
220234959,0316700,2012-07-31 10:07:00,,EMPLOYEE IS STRUCK BY SWINGING LIMB DURING TREE TRIMMING OPE,"TREE TRIMMING,CRUSHING,STRUCK BY,NECK,FALLING OBJECT,TREE LIMB",,,,,,,X,,,2017-02-24 01:00:54.645861
220248959,0111700,2012-06-08 01:06:00,,ONE EMPLOYEE IS KILLED AND TWO INJURED WHEN STRUCK BY TIRES ,"PELVIS,RUN OVER,RIGGING,LEG,LACERATION,HIP,TIRE,TRAILER,CRUSHED,FRACTURE,FOOT,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220110332,0522300,2012-03-27 11:03:00,,EMPLOYEE IS CRUSHED  AND KILLED BETWEEN CAT EXCAVATOR 330 DL,"STRUCK BY,EXCAVATOR,EXCAVATION,UNGUARDED,CONCRETE,EQUIPMENT OPERATOR,CRUSHED",C,,,F,A,,X,,,2017-02-24 01:00:54.645861
220107924,0521700,2012-03-15 02:03:00,,EMPLOYEE IS ELECTROCUTED WHILE INSTALLING TRANSFORMER TO VAR,"ELECTRICAL,ELECTRIC SHOCK,ELECTRICIAN,ELECTROCUTED,ELECTRICAL BOX",C,40,,,B,,X,,,2017-02-24 01:00:54.645861
220164552,0112000,2012-05-07 12:05:00,,EMPLOYEE CATCHES HAND IN MACHINE AND INJURES MULTIPLE FINGER,"ROTATING PARTS,CAUGHT BY,FRACTURE,MOLDING MACHINE,AMPUTATION,FINGER,UNGUARDED",,,,,,,,,,2017-02-24 01:00:54.645861
220032585,0524700,2011-06-29 09:06:00,,EMPLOYEE FALLS FROM HOLE CUT INTO ROOF INTO THE STRUCTURE BE,"FALL,ROOF,FALL PROTECTION",C,1,14,,B,,,,,2017-02-24 01:00:54.645861
220202758,0522300,2012-06-26 04:06:00,,EMPLOYEE IS PINNED AND CRUSHED BETWEEN TWO DIES MOVED BY OVE,"PINNED,CAUGHT BETWEEN,CRUSHED,DIE,CRANE",,,,,,,X,,,2017-02-24 01:00:54.645861
220252159,0830500,2012-08-15 01:08:00,,EMPLOYEE IS STRUCK AND KILLED  BY A PRESSURIZED PIPE IN A PR,"STRUCK BY,PRESSURE PIPING,COMPRESSED GAS,LOCKOUT/TAGOUT,NATURAL GAS,OIL WELL DRILLING/SERVICING,JACK",,,,,,,X,,,2017-02-24 01:00:54.645861
220298756,0216000,2012-05-05 12:05:00,,EMPLOYEE IS KILLED IN FALL THROUGH SKYLIGHT OPENING ON ROOF.,"SKYLIGHT,FALL,FRACTURE,LACERATION,HEAD,FALL PROTECTION,ASBESTOS REMOVAL,TORSO,ASBESTOS",H,3,,,D,,X,,,2017-02-24 01:00:54.645861
220774343,0454713,2015-06-05 06:06:00,,EMPLOYEE IS KILLED IN FALL FROM WORK PLATFORM,"ELEVATED WORK PLATFORM,FALL",,,,,,,X,,,2017-02-24 01:00:54.645861
220766307,0653510,2015-01-30 11:01:00,,EMPLOYEE KILLED WHEN CAUGHT IN PTO DRIVE SHAFT OF PUMP TRUCK,"POWER TAKE-OFF,MECHANIC,DRIVE SHAFT",,,,,,,X,,,2017-02-24 01:00:54.645861
220893713,0854910,2016-10-07 02:10:00,,EMPLOYEE IS FOUND DEAD AND BURIED BY FILL DIRT AT RESIDENTIA,"ASPHYXIATED,CONSTRUCTION,EXCAVATION,BURIED",A,,,C,A,,X,,,2017-02-24 01:00:54.645861
220219158,0317700,2012-07-14 01:07:00,,EMPLOYEE IS KILLED WHEN RUN OVER BY DUMP TRUCK,"PIPELINE,RUN OVER,STRUCK BY,DUMP TRUCK",M,,,,A,,X,,,2017-02-24 01:00:54.645861
220764294,0626000,2015-02-06 10:02:00,,EMPLOYEE IS KILLED WHEN STRUCK BY STEEL PIPE.,"CAUGHT IN,MATERIAL HANDLING,ROLL-OVER",,,,,,,X,,,2017-02-24 01:00:54.645861
220913669,0653510,2016-11-01 03:11:00,,EMPLOYEE IS CRUSHED BETWEEN TRUCK AND LOW-BOY TRAILER,"CRUSHING,TOW TRUCK,TRAILER,CAUGHT BETWEEN",,,,,,,X,,,2017-02-24 01:00:54.645861
220289557,0214700,2012-08-14 12:08:00,,EMPLOYEE DIES FROM BURNS RECEIVED DURING HOUSE FIRE,"BURN,EXPLOSION,FIRE",,,,,,,X,,,2017-02-24 01:00:54.645861
220891527,0950411,2016-10-03 08:10:00,,EMPLOYEE IS ELECTROCUTED BY CONTACT WITH LIVE BUS BAR.,"ELECTRICAL,LOCKOUT/TAGOUT",,,,,,,X,,,2017-02-24 01:00:54.645861
220898043,0418800,2016-10-03 02:10:00,,"EMPLOYEE IS CRUSHED BY DUMPSTER, LATER DIES.","STRUCK BY,DUMPSTER,CRUSHED",,,,,,,X,,,2017-02-24 01:00:54.645861
220161954,0936300,2012-05-03 09:05:00,,EMPLOYEE DIES FROM HEART ATTACK,"UNCONSCIOUSNESS,HEART ATTACK,HEART,COLLAPSE,BOAT,CARDIOVASC SYSTEM",,,,,,,X,,,2017-02-24 01:00:54.645861
220899835,0552652,2016-10-13 02:10:00,,"EMPLOYEE FALLS, INJURES ANKLE AND LATER DIES FROM BLOOD CLOT","TENDON,BLOOD CLOT,FOOT,LOST BALANCE,FALL,ANKLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220258966,0625700,2012-06-26 12:06:00,,EMPLOYEE IS CRUSHED AND KILLED WHEN TRUCK RUNS OVER HIM.,"STRUCK BY,TIRE,TRUCK,RUN OVER,MOTOR VEHICLE",,,,,,,X,,,2017-02-24 01:00:54.645861
220855647,0627700,2016-04-08 09:04:00,,EMPLOYEE INFLATING TIRE IS STRUCK IN THE HEAD BY TIRE OR WHE,"STRUCK BY,RUPTURE,TIRE BEAD,WHEEL,AIR PRESSURE,HEAD,INFLATING,FLYING OBJECT,AUTOMOTIVE REPAIR,TIRE RIM,TIRE",,,,,,,X,,,2017-02-24 01:00:54.645861
220908578,0950632,2016-11-23 12:11:00,,EMPLOYEE FALLS FROM ROOF AND IS KILLED,"FALL,ROOF",C,2,,,B,,X,,,2017-02-24 01:00:54.645861
220253157,0215000,2012-04-03 07:04:00,,EMPLOYEE IS STRUCK BY FALLING BOOM AND IS KILLED,"STRUCK BY,BOOM,BOOM SUPPORT CABLE,CRUSHED,FALLING OBJECT,BROKEN CABLE",H,5,,G,A,,X,,,2017-02-24 01:00:54.645861
220793921,0317000,2015-03-20 06:03:00,,EMPLOYEE KILLED WHEN CAUGHT IN A PAPER BALER,"PAPER,CONFINED SPACE,LOCKOUT/TAGOUT,PAPER MACHINE,FALLING OBJECT,BALER,ASPHYXIATED",,,,,,,X,,,2017-02-24 01:00:54.645861
220894406,0419700,2016-10-05 11:10:00,,EMPLOYEE TRIPS AND FALLS TO FLOOR AND DIES FROM MULTIPLE INJ,"TRIPPED,HEAD,FALL",C,2,30,G,A,,X,,,2017-02-24 01:00:54.645861
220756654,0625500,2015-03-28 11:03:00,,EMPLOYEE KILLED IN A FALL FROM A DUMP TRAILER LADDER.,"SKULL,FALL,DUMP TRUCK,FALL PROTECTION,LADDER",,,,,,,X,,,2017-02-24 01:00:54.645861
220850499,0453730,2016-04-11 12:04:00,,EMPLOYEE IS STRUCK BY FALLING TREE BRANCH AND KILLED,"TREE TRIMMING,FALLING OBJECT,ROPE,TREE LIMB,CHAIN SAW,EMERGENCY RESPONSE,TREE,STRUCK BY",,,,,,,X,,,2017-02-24 01:00:54.645861
220700363,0625700,2015-01-16 09:01:00,,EMPLOYEE INJURES HEAD AND IS KILLED WHEN JUMPING ON TOP OF S,"PALLET,HEAD,CONCRETE SLAB",,,,,,,X,,,2017-02-24 01:00:54.645861
220594907,0625700,2012-06-24 01:06:00,,EMPLOYEE IS KILLED WHEN STRUCK BY A FORKLIFT.,"STRUCK BY,CRUSHED,INDUSTRIAL TRUCK,CAUGHT BETWEEN",,,,,,,X,,,2017-02-24 01:00:54.645861
220249759,0524530,2012-08-03 01:08:00,,EMPLOYEE FOUND DEAD FROM FALL.,"RIB,STRUCK AGAINST,FALL,HEAD,SKULL",,,,,,,X,,,2017-02-24 01:00:54.645861
